ECs1001	1806	902	905
ECs1002	674	412	435
ECs1003	348	262	264
ECs1004	1538	766	777
ECs1005	1450	731	719
ECs1006	1064	525	539
ECs1007	7041	3614	3428
ECs1008	7072	3597	3475
ECs1009	7353	3689	3664
ECs1010	7111	3765	3828
ECs1011	34851	17983	17352
ECs1012	71310	36180	35136
ECs1013	20677	10368	10310
ECs1014	18435	9366	9073
ECs1015	7084	3585	3651
ECs1016	179	152	178
ECs1017	77	35	43
ECs1018	240	120	120
ECs1019	277	145	135
ECs1020	234	126	108
ECs1021	56	29	27
ECs1022	29	12	17
ECs1023	171	77	94
ECs1025	180	81	99
ECs1026	30	16	14
ECs1027	22	7	15
ECs1028	173	87	86
ECs1029	6409	3264	3146
ECs1030	578	431	386
ECs1031	2114	1197	1156
ECs1032	6031	3048	2985
ECs1033	6236	3122	3115
ECs1034	2575	1349	1227
ECs1035	4615	2317	2298
ECs1036	1541	801	740
ECs1037	2845	1692	1553
ECs1038	13654	7084	6971
ECs1039	6840	3490	3355
ECs1040	1438	760	775
ECs1041	326092	161370	164844
ECs1042	3904	1986	1920
ECs1043	300	315	310
ECs1044	3768	2027	2070
ECs1045	1217	611	607
ECs1046	1144	640	671
ECs1047	766	455	478
ECs1048	521	268	260
ECs1049	1741	1054	961
ECs1050	3018	1601	1684
ECs1051	2514	1186	1364
ECs1052	528	542	542
ECs1053	1240	903	860
ECs1054	27401	14150	13258
ECs1055	398	192	206
ECs1056	23	12	11
ECs1057	44	24	21
ECs1058	5	2	3
ECs1059	12	7	5
ECs1061	21	13	9
ECs1063	51	25	28
ECs1064	2	2	0
ECs1065	23	10	13
ECs1067	4653	2336	2317
ECs1068	1421	701	720
ECs1069	3499	1745	1760
ECs1070	93	50	50
ECs1071	82	37	47
ECs5703	300	147	160
ECs1073	129	67	68
ECs1074	71	30	41
ECs1075	105	60	45
ECs1076	42	20	22
ECs1077	139	74	65
ECs1079	644	527	487
ECs1080	1130	787	715
ECs1082	80	40	40
ECs1083	7	4	3
ECs1084	21	8	14
ECs1085	135	66	72
ECs1086	517	266	251
ECs1087	704	356	348
ileZ1	0	0	0
argN1	0	0	0
argO1	53	30	23
ECs1088	316	171	145
